WARNING: grid.env NOT FOUND
NO Enviroment
Date: Mon 06 May 2024 01:09:38 PM UTC
Directory: /home/ferrazzi/llm/LS-LLaMA-E3C
This job will be executed on th following nodes: vgpu10-0

/home/ferrazzi/.conda/envs/gpu_venv_lates/bin/python
Python 3.8.18
{'loss': 2.4974, 'grad_norm': 21.75, 'learning_rate': 5e-05, 'epoch': 0.06}
{'loss': 1.3496, 'grad_norm': 17.125, 'learning_rate': 5e-05, 'epoch': 0.3}
{'loss': 1.3131, 'grad_norm': 20.375, 'learning_rate': 5e-05, 'epoch': 0.36}
{'loss': 1.1555, 'grad_norm': 15.0625, 'learning_rate': 5e-05, 'epoch': 0.42}
{'loss': 1.0681, 'grad_norm': 11.9375, 'learning_rate': 5e-05, 'epoch': 0.48}
{'loss': 1.2571, 'grad_norm': 8.8125, 'learning_rate': 5e-05, 'epoch': 0.54}
{'loss': 1.2381, 'grad_norm': 12.875, 'learning_rate': 5e-05, 'epoch': 0.6}
{'loss': 0.982, 'grad_norm': 14.75, 'learning_rate': 5e-05, 'epoch': 0.66}
{'loss': 1.0487, 'grad_norm': 12.125, 'learning_rate': 5e-05, 'epoch': 0.72}
{'loss': 0.9761, 'grad_norm': 9.5625, 'learning_rate': 5e-05, 'epoch': 0.78}
{'loss': 0.9422, 'grad_norm': 14.4375, 'learning_rate': 5e-05, 'epoch': 0.84}
{'loss': 1.0108, 'grad_norm': 15.625, 'learning_rate': 5e-05, 'epoch': 0.9}
{'loss': 0.9421, 'grad_norm': 11.4375, 'learning_rate': 5e-05, 'epoch': 0.96}
{'eval_loss': 0.7339457869529724, 'eval_runtime': 28.355, 'eval_samples_per_second': 24.017, 'eval_steps_per_second': 12.026, 'epoch': 1.0}
{'loss': 0.7783, 'grad_norm': 6.71875, 'learning_rate': 5e-05, 'epoch': 1.01}
{'loss': 0.7926, 'grad_norm': 15.0, 'learning_rate': 5e-05, 'epoch': 1.07}
{'loss': 0.7367, 'grad_norm': 11.8125, 'learning_rate': 5e-05, 'epoch': 1.13}
{'loss': 0.7492, 'grad_norm': 13.9375, 'learning_rate': 5e-05, 'epoch': 1.19}
{'loss': 0.7297, 'grad_norm': 11.5, 'learning_rate': 5e-05, 'epoch': 1.25}
{'loss': 0.7519, 'grad_norm': 8.25, 'learning_rate': 5e-05, 'epoch': 1.31}
{'loss': 0.7379, 'grad_norm': 10.0, 'learning_rate': 5e-05, 'epoch': 1.37}
{'loss': 0.7073, 'grad_norm': 11.125, 'learning_rate': 5e-05, 'epoch': 1.43}
{'loss': 0.5992, 'grad_norm': 10.125, 'learning_rate': 5e-05, 'epoch': 1.49}
{'loss': 0.6313, 'grad_norm': 9.9375, 'learning_rate': 5e-05, 'epoch': 1.55}
{'loss': 0.6685, 'grad_norm': 8.5625, 'learning_rate': 5e-05, 'epoch': 1.61}
{'loss': 0.611, 'grad_norm': 6.46875, 'learning_rate': 5e-05, 'epoch': 1.67}
{'loss': 0.5768, 'grad_norm': 10.0625, 'learning_rate': 5e-05, 'epoch': 1.73}
{'loss': 0.6655, 'grad_norm': 7.21875, 'learning_rate': 5e-05, 'epoch': 1.79}
{'loss': 0.6318, 'grad_norm': 5.90625, 'learning_rate': 5e-05, 'epoch': 1.85}
{'loss': 0.6868, 'grad_norm': 7.625, 'learning_rate': 5e-05, 'epoch': 1.91}
{'loss': 0.6305, 'grad_norm': 8.0625, 'learning_rate': 5e-05, 'epoch': 1.97}
{'eval_loss': 0.6374520659446716, 'eval_runtime': 28.1345, 'eval_samples_per_second': 24.205, 'eval_steps_per_second': 12.12, 'epoch': 2.0}
{'loss': 0.6068, 'grad_norm': 12.25, 'learning_rate': 5e-05, 'epoch': 2.03}
{'loss': 0.5349, 'grad_norm': 6.40625, 'learning_rate': 5e-05, 'epoch': 2.09}
{'loss': 0.4901, 'grad_norm': 8.625, 'learning_rate': 5e-05, 'epoch': 2.15}
{'loss': 0.6374, 'grad_norm': 7.84375, 'learning_rate': 5e-05, 'epoch': 2.21}
{'loss': 0.571, 'grad_norm': 5.03125, 'learning_rate': 5e-05, 'epoch': 2.27}
{'loss': 0.5688, 'grad_norm': 6.21875, 'learning_rate': 5e-05, 'epoch': 2.33}
{'loss': 0.4938, 'grad_norm': 9.75, 'learning_rate': 5e-05, 'epoch': 2.39}
{'loss': 0.5204, 'grad_norm': 4.96875, 'learning_rate': 5e-05, 'epoch': 2.45}
{'loss': 0.4859, 'grad_norm': 4.8125, 'learning_rate': 5e-05, 'epoch': 2.51}
{'loss': 0.4907, 'grad_norm': 10.125, 'learning_rate': 5e-05, 'epoch': 2.57}
{'loss': 0.4477, 'grad_norm': 7.0625, 'learning_rate': 5e-05, 'epoch': 2.63}
{'loss': 0.534, 'grad_norm': 8.9375, 'learning_rate': 5e-05, 'epoch': 2.69}
{'loss': 0.4385, 'grad_norm': 7.21875, 'learning_rate': 5e-05, 'epoch': 2.75}
{'loss': 0.5837, 'grad_norm': 10.0, 'learning_rate': 5e-05, 'epoch': 2.81}
{'loss': 0.5508, 'grad_norm': 9.1875, 'learning_rate': 5e-05, 'epoch': 2.87}
{'loss': 0.5587, 'grad_norm': 7.65625, 'learning_rate': 5e-05, 'epoch': 2.93}
{'loss': 0.4852, 'grad_norm': 5.21875, 'learning_rate': 5e-05, 'epoch': 2.99}
{'eval_loss': 0.5551502108573914, 'eval_runtime': 28.1565, 'eval_samples_per_second': 24.186, 'eval_steps_per_second': 12.111, 'epoch': 2.99}
{'train_runtime': 361.7164, 'train_samples_per_second': 5.549, 'train_steps_per_second': 1.385, 'train_loss': 0.7960344391192743, 'epoch': 2.99}
{'loss': 1.3816, 'grad_norm': 12.625, 'learning_rate': 0.0002, 'epoch': 0.06}
{'loss': 1.2954, 'grad_norm': 10.5625, 'learning_rate': 0.0002, 'epoch': 0.12}
{'loss': 1.1454, 'grad_norm': 13.125, 'learning_rate': 0.0002, 'epoch': 0.18}
{'loss': 1.0888, 'grad_norm': 16.75, 'learning_rate': 0.0002, 'epoch': 0.24}
{'loss': 0.944, 'grad_norm': 12.6875, 'learning_rate': 0.0002, 'epoch': 0.3}
{'loss': 0.9209, 'grad_norm': 18.0, 'learning_rate': 0.0002, 'epoch': 0.36}
{'loss': 0.8078, 'grad_norm': 7.9375, 'learning_rate': 0.0002, 'epoch': 0.42}
{'loss': 0.7545, 'grad_norm': 9.3125, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.9138, 'grad_norm': 14.4375, 'learning_rate': 0.0002, 'epoch': 0.54}
{'loss': 0.8349, 'grad_norm': 9.3125, 'learning_rate': 0.0002, 'epoch': 0.6}
{'loss': 0.7343, 'grad_norm': 14.3125, 'learning_rate': 0.0002, 'epoch': 0.66}
{'loss': 0.747, 'grad_norm': 12.125, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.7872, 'grad_norm': 9.0625, 'learning_rate': 0.0002, 'epoch': 0.78}
{'loss': 0.6899, 'grad_norm': 15.0625, 'learning_rate': 0.0002, 'epoch': 0.84}
{'loss': 0.7662, 'grad_norm': 13.3125, 'learning_rate': 0.0002, 'epoch': 0.9}
{'loss': 0.6631, 'grad_norm': 5.75, 'learning_rate': 0.0002, 'epoch': 0.96}
{'eval_loss': 0.5982816219329834, 'eval_runtime': 28.353, 'eval_samples_per_second': 24.019, 'eval_steps_per_second': 12.027, 'epoch': 1.0}
{'loss': 0.606, 'grad_norm': 7.6875, 'learning_rate': 0.0002, 'epoch': 1.01}
{'loss': 0.612, 'grad_norm': 7.40625, 'learning_rate': 0.0002, 'epoch': 1.07}
{'loss': 0.4613, 'grad_norm': 7.90625, 'learning_rate': 0.0002, 'epoch': 1.13}
{'loss': 0.5313, 'grad_norm': 8.75, 'learning_rate': 0.0002, 'epoch': 1.19}
{'loss': 0.5068, 'grad_norm': 6.0625, 'learning_rate': 0.0002, 'epoch': 1.25}
{'loss': 0.5742, 'grad_norm': 9.125, 'learning_rate': 0.0002, 'epoch': 1.31}
{'loss': 0.5275, 'grad_norm': 7.28125, 'learning_rate': 0.0002, 'epoch': 1.37}
{'loss': 0.5693, 'grad_norm': 5.46875, 'learning_rate': 0.0002, 'epoch': 1.43}
{'loss': 0.4844, 'grad_norm': 8.375, 'learning_rate': 0.0002, 'epoch': 1.49}
{'loss': 0.5041, 'grad_norm': 5.34375, 'learning_rate': 0.0002, 'epoch': 1.55}
{'loss': 0.5231, 'grad_norm': 4.59375, 'learning_rate': 0.0002, 'epoch': 1.61}
{'loss': 0.5015, 'grad_norm': 6.34375, 'learning_rate': 0.0002, 'epoch': 1.67}
{'loss': 0.4555, 'grad_norm': 5.0, 'learning_rate': 0.0002, 'epoch': 1.73}
{'loss': 0.5538, 'grad_norm': 3.875, 'learning_rate': 0.0002, 'epoch': 1.79}
{'loss': 0.5057, 'grad_norm': 4.4375, 'learning_rate': 0.0002, 'epoch': 1.85}
{'loss': 0.5616, 'grad_norm': 4.96875, 'learning_rate': 0.0002, 'epoch': 1.91}
{'loss': 0.5294, 'grad_norm': 3.65625, 'learning_rate': 0.0002, 'epoch': 1.97}
{'eval_loss': 0.5353567600250244, 'eval_runtime': 28.1481, 'eval_samples_per_second': 24.193, 'eval_steps_per_second': 12.114, 'epoch': 2.0}
{'loss': 0.4709, 'grad_norm': 7.21875, 'learning_rate': 0.0002, 'epoch': 2.03}
{'loss': 0.3722, 'grad_norm': 5.46875, 'learning_rate': 0.0002, 'epoch': 2.09}
{'loss': 0.3147, 'grad_norm': 6.84375, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.426, 'grad_norm': 4.59375, 'learning_rate': 0.0002, 'epoch': 2.21}
{'loss': 0.3864, 'grad_norm': 4.4375, 'learning_rate': 0.0002, 'epoch': 2.27}
{'loss': 0.4618, 'grad_norm': 8.8125, 'learning_rate': 0.0002, 'epoch': 2.33}
{'loss': 0.3677, 'grad_norm': 8.875, 'learning_rate': 0.0002, 'epoch': 2.39}
{'loss': 0.3988, 'grad_norm': 3.546875, 'learning_rate': 0.0002, 'epoch': 2.45}
{'loss': 0.3198, 'grad_norm': 2.953125, 'learning_rate': 0.0002, 'epoch': 2.51}
{'loss': 0.3708, 'grad_norm': 5.09375, 'learning_rate': 0.0002, 'epoch': 2.57}
{'loss': 0.3493, 'grad_norm': 5.96875, 'learning_rate': 0.0002, 'epoch': 2.63}
{'loss': 0.3841, 'grad_norm': 6.6875, 'learning_rate': 0.0002, 'epoch': 2.69}
{'loss': 0.3056, 'grad_norm': 4.1875, 'learning_rate': 0.0002, 'epoch': 2.75}
{'loss': 0.451, 'grad_norm': 5.78125, 'learning_rate': 0.0002, 'epoch': 2.81}
{'loss': 0.4701, 'grad_norm': 5.0625, 'learning_rate': 0.0002, 'epoch': 2.87}
{'loss': 0.39, 'grad_norm': 4.625, 'learning_rate': 0.0002, 'epoch': 2.93}
{'loss': 0.3045, 'grad_norm': 4.6875, 'learning_rate': 0.0002, 'epoch': 2.99}
{'eval_loss': 0.6289843320846558, 'eval_runtime': 28.1037, 'eval_samples_per_second': 24.232, 'eval_steps_per_second': 12.134, 'epoch': 2.99}
{'train_runtime': 360.4877, 'train_samples_per_second': 5.567, 'train_steps_per_second': 1.39, 'train_loss': 0.6000336943391317, 'epoch': 2.99}
{'loss': 1.5037, 'grad_norm': 10.4375, 'learning_rate': 5e-05, 'epoch': 0.12}
{'loss': 1.4852, 'grad_norm': 11.8125, 'learning_rate': 5e-05, 'epoch': 0.24}
{'loss': 1.471, 'grad_norm': 15.375, 'learning_rate': 5e-05, 'epoch': 0.36}
{'loss': 1.2364, 'grad_norm': 13.0, 'learning_rate': 5e-05, 'epoch': 0.48}
{'loss': 1.29, 'grad_norm': 10.875, 'learning_rate': 5e-05, 'epoch': 0.6}
{'loss': 1.2109, 'grad_norm': 9.4375, 'learning_rate': 5e-05, 'epoch': 0.72}
{'loss': 1.1601, 'grad_norm': 11.25, 'learning_rate': 5e-05, 'epoch': 0.84}
{'loss': 1.1502, 'grad_norm': 9.6875, 'learning_rate': 5e-05, 'epoch': 0.96}
{'eval_loss': 0.9412983655929565, 'eval_runtime': 28.3295, 'eval_samples_per_second': 24.039, 'eval_steps_per_second': 12.037, 'epoch': 0.99}
{'loss': 0.9712, 'grad_norm': 7.46875, 'learning_rate': 5e-05, 'epoch': 1.07}
{'loss': 0.9403, 'grad_norm': 8.375, 'learning_rate': 5e-05, 'epoch': 1.19}
{'loss': 0.8955, 'grad_norm': 9.3125, 'learning_rate': 5e-05, 'epoch': 1.31}
{'loss': 0.8752, 'grad_norm': 10.375, 'learning_rate': 5e-05, 'epoch': 1.43}
{'loss': 0.7463, 'grad_norm': 7.125, 'learning_rate': 5e-05, 'epoch': 1.55}
{'loss': 0.7541, 'grad_norm': 6.0625, 'learning_rate': 5e-05, 'epoch': 1.67}
{'loss': 0.7291, 'grad_norm': 6.46875, 'learning_rate': 5e-05, 'epoch': 1.79}
{'loss': 0.7633, 'grad_norm': 13.8125, 'learning_rate': 5e-05, 'epoch': 1.91}
{'eval_loss': 0.7128190994262695, 'eval_runtime': 28.1164, 'eval_samples_per_second': 24.221, 'eval_steps_per_second': 12.128, 'epoch': 1.99}
{'loss': 0.7895, 'grad_norm': 14.3125, 'learning_rate': 5e-05, 'epoch': 2.03}
{'loss': 0.6231, 'grad_norm': 7.0, 'learning_rate': 5e-05, 'epoch': 2.15}
{'loss': 0.6653, 'grad_norm': 5.90625, 'learning_rate': 5e-05, 'epoch': 2.27}
{'loss': 0.6295, 'grad_norm': 6.5, 'learning_rate': 5e-05, 'epoch': 2.39}
{'loss': 0.6012, 'grad_norm': 7.53125, 'learning_rate': 5e-05, 'epoch': 2.51}
{'loss': 0.5692, 'grad_norm': 5.34375, 'learning_rate': 5e-05, 'epoch': 2.63}
{'loss': 0.5765, 'grad_norm': 7.8125, 'learning_rate': 5e-05, 'epoch': 2.75}
{'loss': 0.6484, 'grad_norm': 8.9375, 'learning_rate': 5e-05, 'epoch': 2.87}
{'eval_loss': 0.5711559057235718, 'eval_runtime': 28.1041, 'eval_samples_per_second': 24.231, 'eval_steps_per_second': 12.133, 'epoch': 2.97}
{'train_runtime': 355.341, 'train_samples_per_second': 5.648, 'train_steps_per_second': 0.701, 'train_loss': 0.9157961994768625, 'epoch': 2.97}
{'loss': 1.3823, 'grad_norm': 9.5, 'learning_rate': 0.0002, 'epoch': 0.12}
{'loss': 1.2408, 'grad_norm': 10.8125, 'learning_rate': 0.0002, 'epoch': 0.24}
{'loss': 1.0894, 'grad_norm': 11.125, 'learning_rate': 0.0002, 'epoch': 0.36}
{'loss': 0.9052, 'grad_norm': 7.09375, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.9238, 'grad_norm': 12.6875, 'learning_rate': 0.0002, 'epoch': 0.6}
{'loss': 0.7852, 'grad_norm': 10.375, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.7706, 'grad_norm': 9.0, 'learning_rate': 0.0002, 'epoch': 0.84}
{'loss': 0.737, 'grad_norm': 9.6875, 'learning_rate': 0.0002, 'epoch': 0.96}
{'eval_loss': 0.6095514893531799, 'eval_runtime': 28.349, 'eval_samples_per_second': 24.022, 'eval_steps_per_second': 12.029, 'epoch': 0.99}
{'loss': 0.7034, 'grad_norm': 10.0625, 'learning_rate': 0.0002, 'epoch': 1.07}
{'loss': 0.5624, 'grad_norm': 9.4375, 'learning_rate': 0.0002, 'epoch': 1.19}
{'loss': 0.6124, 'grad_norm': 4.59375, 'learning_rate': 0.0002, 'epoch': 1.31}
{'loss': 0.582, 'grad_norm': 9.5625, 'learning_rate': 0.0002, 'epoch': 1.43}
{'loss': 0.5459, 'grad_norm': 7.59375, 'learning_rate': 0.0002, 'epoch': 1.55}
{'loss': 0.5496, 'grad_norm': 4.03125, 'learning_rate': 0.0002, 'epoch': 1.67}
{'loss': 0.546, 'grad_norm': 6.9375, 'learning_rate': 0.0002, 'epoch': 1.79}
{'loss': 0.5958, 'grad_norm': 9.0, 'learning_rate': 0.0002, 'epoch': 1.91}
{'eval_loss': 0.6592962741851807, 'eval_runtime': 28.1395, 'eval_samples_per_second': 24.201, 'eval_steps_per_second': 12.118, 'epoch': 1.99}
{'loss': 0.6033, 'grad_norm': 4.84375, 'learning_rate': 0.0002, 'epoch': 2.03}
{'loss': 0.4175, 'grad_norm': 2.8125, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.4087, 'grad_norm': 2.921875, 'learning_rate': 0.0002, 'epoch': 2.27}
{'loss': 0.417, 'grad_norm': 4.0, 'learning_rate': 0.0002, 'epoch': 2.39}
{'loss': 0.3683, 'grad_norm': 6.0, 'learning_rate': 0.0002, 'epoch': 2.51}
{'loss': 0.4238, 'grad_norm': 5.125, 'learning_rate': 0.0002, 'epoch': 2.63}
{'loss': 0.4206, 'grad_norm': 4.8125, 'learning_rate': 0.0002, 'epoch': 2.75}
{'loss': 0.4899, 'grad_norm': 6.5, 'learning_rate': 0.0002, 'epoch': 2.87}
{'eval_loss': 0.5473062992095947, 'eval_runtime': 28.1161, 'eval_samples_per_second': 24.221, 'eval_steps_per_second': 12.128, 'epoch': 2.97}
{'train_runtime': 355.3224, 'train_samples_per_second': 5.648, 'train_steps_per_second': 0.701, 'train_loss': 0.6597876338116136, 'epoch': 2.97}
{'loss': 1.5275, 'grad_norm': 10.6875, 'learning_rate': 5e-05, 'epoch': 0.24}
{'loss': 1.4305, 'grad_norm': 10.9375, 'learning_rate': 5e-05, 'epoch': 0.48}
{'loss': 1.3618, 'grad_norm': 8.625, 'learning_rate': 5e-05, 'epoch': 0.72}
{'loss': 1.3036, 'grad_norm': 7.28125, 'learning_rate': 5e-05, 'epoch': 0.96}
{'eval_loss': 1.1309797763824463, 'eval_runtime': 28.3366, 'eval_samples_per_second': 24.033, 'eval_steps_per_second': 12.034, 'epoch': 0.98}
{'loss': 1.1552, 'grad_norm': 8.625, 'learning_rate': 5e-05, 'epoch': 1.19}
{'loss': 1.1012, 'grad_norm': 9.0, 'learning_rate': 5e-05, 'epoch': 1.43}
{'loss': 0.9593, 'grad_norm': 6.875, 'learning_rate': 5e-05, 'epoch': 1.67}
{'loss': 0.9032, 'grad_norm': 5.46875, 'learning_rate': 5e-05, 'epoch': 1.91}
{'eval_loss': 0.8098472356796265, 'eval_runtime': 28.1765, 'eval_samples_per_second': 24.169, 'eval_steps_per_second': 12.102, 'epoch': 1.98}
{'loss': 0.8452, 'grad_norm': 4.375, 'learning_rate': 5e-05, 'epoch': 2.15}
{'loss': 0.8001, 'grad_norm': 5.4375, 'learning_rate': 5e-05, 'epoch': 2.39}
{'loss': 0.7318, 'grad_norm': 5.0, 'learning_rate': 5e-05, 'epoch': 2.63}
{'loss': 0.7173, 'grad_norm': 6.5, 'learning_rate': 5e-05, 'epoch': 2.87}
{'eval_loss': 0.6471450924873352, 'eval_runtime': 28.1564, 'eval_samples_per_second': 24.186, 'eval_steps_per_second': 12.111, 'epoch': 2.94}
{'train_runtime': 351.741, 'train_samples_per_second': 5.706, 'train_steps_per_second': 0.35, 'train_loss': 1.06088299479911, 'epoch': 2.94}
{'loss': 1.3761, 'grad_norm': 8.3125, 'learning_rate': 0.0002, 'epoch': 0.24}
{'loss': 1.1063, 'grad_norm': 8.5, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.9591, 'grad_norm': 9.0, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.8449, 'grad_norm': 10.6875, 'learning_rate': 0.0002, 'epoch': 0.96}
{'eval_loss': 0.6886526942253113, 'eval_runtime': 28.3375, 'eval_samples_per_second': 24.032, 'eval_steps_per_second': 12.034, 'epoch': 0.98}
{'loss': 0.7064, 'grad_norm': 9.8125, 'learning_rate': 0.0002, 'epoch': 1.19}
{'loss': 0.6567, 'grad_norm': 6.0625, 'learning_rate': 0.0002, 'epoch': 1.43}
{'loss': 0.604, 'grad_norm': 5.96875, 'learning_rate': 0.0002, 'epoch': 1.67}
{'loss': 0.6126, 'grad_norm': 6.0, 'learning_rate': 0.0002, 'epoch': 1.91}
{'eval_loss': 0.6005257368087769, 'eval_runtime': 28.1502, 'eval_samples_per_second': 24.192, 'eval_steps_per_second': 12.114, 'epoch': 1.98}
{'loss': 0.5728, 'grad_norm': 4.09375, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.4997, 'grad_norm': 4.84375, 'learning_rate': 0.0002, 'epoch': 2.39}
{'loss': 0.4394, 'grad_norm': 2.84375, 'learning_rate': 0.0002, 'epoch': 2.63}
{'loss': 0.5024, 'grad_norm': 2.71875, 'learning_rate': 0.0002, 'epoch': 2.87}
{'eval_loss': 0.5562392473220825, 'eval_runtime': 28.096, 'eval_samples_per_second': 24.238, 'eval_steps_per_second': 12.137, 'epoch': 2.94}
{'train_runtime': 350.7616, 'train_samples_per_second': 5.722, 'train_steps_per_second': 0.351, 'train_loss': 0.7327048691307626, 'epoch': 2.94}
{'loss': 1.5254, 'grad_norm': 16.875, 'learning_rate': 5e-05, 'epoch': 0.06}
{'loss': 1.502, 'grad_norm': 14.25, 'learning_rate': 5e-05, 'epoch': 0.12}
{'loss': 1.3962, 'grad_norm': 13.9375, 'learning_rate': 5e-05, 'epoch': 0.18}
{'loss': 1.4489, 'grad_norm': 17.5, 'learning_rate': 5e-05, 'epoch': 0.24}
{'loss': 1.3463, 'grad_norm': 17.0, 'learning_rate': 5e-05, 'epoch': 0.3}
{'loss': 1.3081, 'grad_norm': 20.5, 'learning_rate': 5e-05, 'epoch': 0.36}
{'loss': 1.1507, 'grad_norm': 15.0, 'learning_rate': 5e-05, 'epoch': 0.42}
{'loss': 1.0624, 'grad_norm': 11.875, 'learning_rate': 5e-05, 'epoch': 0.48}
{'loss': 1.2523, 'grad_norm': 8.8125, 'learning_rate': 5e-05, 'epoch': 0.54}
{'loss': 1.2323, 'grad_norm': 12.8125, 'learning_rate': 5e-05, 'epoch': 0.6}
{'loss': 0.9753, 'grad_norm': 14.6875, 'learning_rate': 5e-05, 'epoch': 0.66}
{'loss': 1.0433, 'grad_norm': 12.0, 'learning_rate': 5e-05, 'epoch': 0.72}
{'loss': 0.9741, 'grad_norm': 9.625, 'learning_rate': 5e-05, 'epoch': 0.78}
{'loss': 0.9349, 'grad_norm': 14.25, 'learning_rate': 5e-05, 'epoch': 0.84}
{'loss': 1.0087, 'grad_norm': 16.0, 'learning_rate': 5e-05, 'epoch': 0.9}
{'loss': 0.9345, 'grad_norm': 11.375, 'learning_rate': 5e-05, 'epoch': 0.96}
{'eval_loss': 0.7299559116363525, 'eval_runtime': 28.3447, 'eval_samples_per_second': 24.026, 'eval_steps_per_second': 12.03, 'epoch': 1.0}
{'loss': 0.7726, 'grad_norm': 6.59375, 'learning_rate': 5e-05, 'epoch': 1.01}
{'loss': 0.7944, 'grad_norm': 15.375, 'learning_rate': 5e-05, 'epoch': 1.07}
{'loss': 0.7325, 'grad_norm': 11.8125, 'learning_rate': 5e-05, 'epoch': 1.13}
{'loss': 0.7429, 'grad_norm': 13.875, 'learning_rate': 5e-05, 'epoch': 1.19}
{'loss': 0.72, 'grad_norm': 11.125, 'learning_rate': 5e-05, 'epoch': 1.25}
{'loss': 0.7486, 'grad_norm': 8.5625, 'learning_rate': 5e-05, 'epoch': 1.31}
{'loss': 0.7271, 'grad_norm': 9.9375, 'learning_rate': 5e-05, 'epoch': 1.37}
{'loss': 0.7075, 'grad_norm': 11.0625, 'learning_rate': 5e-05, 'epoch': 1.43}
{'loss': 0.6011, 'grad_norm': 10.125, 'learning_rate': 5e-05, 'epoch': 1.49}
{'loss': 0.6294, 'grad_norm': 9.6875, 'learning_rate': 5e-05, 'epoch': 1.55}
{'loss': 0.6693, 'grad_norm': 8.5625, 'learning_rate': 5e-05, 'epoch': 1.61}
{'loss': 0.6109, 'grad_norm': 5.9375, 'learning_rate': 5e-05, 'epoch': 1.67}
{'loss': 0.5759, 'grad_norm': 9.75, 'learning_rate': 5e-05, 'epoch': 1.73}
{'loss': 0.6651, 'grad_norm': 7.59375, 'learning_rate': 5e-05, 'epoch': 1.79}
{'loss': 0.6288, 'grad_norm': 5.375, 'learning_rate': 5e-05, 'epoch': 1.85}
{'loss': 0.6828, 'grad_norm': 6.75, 'learning_rate': 5e-05, 'epoch': 1.91}
{'loss': 0.6225, 'grad_norm': 7.28125, 'learning_rate': 5e-05, 'epoch': 1.97}
{'eval_loss': 0.6308433413505554, 'eval_runtime': 28.1269, 'eval_samples_per_second': 24.212, 'eval_steps_per_second': 12.124, 'epoch': 2.0}
{'loss': 0.6015, 'grad_norm': 11.5, 'learning_rate': 5e-05, 'epoch': 2.03}
{'loss': 0.5319, 'grad_norm': 6.59375, 'learning_rate': 5e-05, 'epoch': 2.09}
{'loss': 0.4877, 'grad_norm': 8.8125, 'learning_rate': 5e-05, 'epoch': 2.15}
{'loss': 0.6387, 'grad_norm': 7.59375, 'learning_rate': 5e-05, 'epoch': 2.21}
{'loss': 0.5638, 'grad_norm': 4.75, 'learning_rate': 5e-05, 'epoch': 2.27}
{'loss': 0.5543, 'grad_norm': 6.34375, 'learning_rate': 5e-05, 'epoch': 2.33}
{'loss': 0.4882, 'grad_norm': 9.4375, 'learning_rate': 5e-05, 'epoch': 2.39}
{'loss': 0.515, 'grad_norm': 5.125, 'learning_rate': 5e-05, 'epoch': 2.45}
{'loss': 0.481, 'grad_norm': 4.78125, 'learning_rate': 5e-05, 'epoch': 2.51}
{'loss': 0.4923, 'grad_norm': 9.4375, 'learning_rate': 5e-05, 'epoch': 2.57}
{'loss': 0.4394, 'grad_norm': 6.96875, 'learning_rate': 5e-05, 'epoch': 2.63}
{'loss': 0.5331, 'grad_norm': 9.25, 'learning_rate': 5e-05, 'epoch': 2.69}
{'loss': 0.4364, 'grad_norm': 7.375, 'learning_rate': 5e-05, 'epoch': 2.75}
{'loss': 0.5899, 'grad_norm': 10.5, 'learning_rate': 5e-05, 'epoch': 2.81}
{'loss': 0.548, 'grad_norm': 9.1875, 'learning_rate': 5e-05, 'epoch': 2.87}
{'loss': 0.5466, 'grad_norm': 7.21875, 'learning_rate': 5e-05, 'epoch': 2.93}
{'loss': 0.4858, 'grad_norm': 5.28125, 'learning_rate': 5e-05, 'epoch': 2.99}
{'eval_loss': 0.559518575668335, 'eval_runtime': 28.1053, 'eval_samples_per_second': 24.23, 'eval_steps_per_second': 12.133, 'epoch': 2.99}
{'train_runtime': 360.428, 'train_samples_per_second': 5.568, 'train_steps_per_second': 1.39, 'train_loss': 0.7925254935751894, 'epoch': 2.99}
{'loss': 1.3776, 'grad_norm': 12.5625, 'learning_rate': 0.0002, 'epoch': 0.06}
{'loss': 1.2975, 'grad_norm': 10.5, 'learning_rate': 0.0002, 'epoch': 0.12}
{'loss': 1.1474, 'grad_norm': 12.6875, 'learning_rate': 0.0002, 'epoch': 0.18}
{'loss': 1.0895, 'grad_norm': 18.25, 'learning_rate': 0.0002, 'epoch': 0.24}
{'loss': 0.9257, 'grad_norm': 12.5625, 'learning_rate': 0.0002, 'epoch': 0.3}
{'loss': 0.9076, 'grad_norm': 16.5, 'learning_rate': 0.0002, 'epoch': 0.36}
{'loss': 0.7827, 'grad_norm': 9.75, 'learning_rate': 0.0002, 'epoch': 0.42}
{'loss': 0.7622, 'grad_norm': 9.25, 'learning_rate': 0.0002, 'epoch': 0.48}
{'loss': 0.9117, 'grad_norm': 14.75, 'learning_rate': 0.0002, 'epoch': 0.54}
{'loss': 0.8159, 'grad_norm': 8.6875, 'learning_rate': 0.0002, 'epoch': 0.6}
{'loss': 0.7326, 'grad_norm': 12.25, 'learning_rate': 0.0002, 'epoch': 0.66}
{'loss': 0.7433, 'grad_norm': 13.125, 'learning_rate': 0.0002, 'epoch': 0.72}
